index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by
8425,ORD108425,2025-01-11 14:33:08,Cancelled,Merchant,Offline,Expedited,Casual,SKU9324,Accessories,XXL,B088668,Returned,3,INR,607.8,West Brandonport,Oklahoma,51713,USA,PROMO10,No,Amazon
8426,ORD108426,2024-05-15 23:43:48,Cancelled,Merchant,Online,Same Day,Ethnic,SKU3237,Accessories,S,B015981,Delayed,5,USD,929.85,North Karen,California,20319,India,PROMO10,Yes,Seller
8427,ORD108427,2025-03-20 16:10:41,Shipped,Merchant,Offline,Same Day,Casual,SKU4800,Electronics,XXL,B093324,Delayed,1,INR,2530.41,East Kellyfort,Indiana,81179,India,PROMO30,No,Seller
8428,ORD108428,2024-02-16 01:41:54,Shipped,Merchant,Online,Standard,Formal,SKU8406,Footwear,M,B031539,Delayed,2,USD,4987.09,Johnsonview,Maryland,88713,India,PROMO10,Yes,Seller
8429,ORD108429,2024-02-20 04:18:40,Cancelled,Merchant,Online,Standard,Formal,SKU7895,Footwear,XL,B022398,Delivered,3,INR,3901.98,Maryshire,Indiana,32667,India,,No,Seller
8430,ORD108430,2025-01-25 10:38:25,Pending,Amazon,Offline,Expedited,Sports,SKU1107,Accessories,XXL,B046305,Delayed,4,INR,1377.96,Elizabethfurt,Virginia,58468,USA,PROMO30,No,Seller
8431,ORD108431,2024-08-30 23:01:15,Pending,Merchant,Offline,Same Day,Formal,SKU5445,Clothing,XL,B044168,Delayed,3,INR,3470.4,Hillburgh,Georgia,76730,USA,PROMO30,Yes,Amazon
8432,ORD108432,2025-03-17 15:11:08,Shipped,Amazon,Offline,Same Day,Formal,SKU7610,Electronics,XXL,B023975,In Transit,2,USD,4526.95,Jamesland,New York,02886,India,PROMO10,No,Amazon
8433,ORD108433,2024-11-16 07:51:26,Cancelled,Amazon,Offline,Expedited,Formal,SKU1263,Clothing,S,B044846,In Transit,4,USD,3594.85,East Barbara,Maine,82928,USA,,No,Seller
8434,ORD108434,2024-05-07 01:58:12,Cancelled,Amazon,Offline,Expedited,Sports,SKU3848,Footwear,S,B028455,In Transit,2,INR,2027.41,Leeland,Oklahoma,41951,India,PROMO30,Yes,Amazon
8435,ORD108435,2023-08-27 00:02:13,Cancelled,Amazon,Offline,Standard,Casual,SKU4863,Electronics,M,B050473,Delivered,3,USD,3476.41,Lake Victor,Hawaii,58489,USA,PROMO30,No,Seller
8436,ORD108436,2024-06-04 05:42:58,Cancelled,Merchant,Online,Expedited,Ethnic,SKU9069,Clothing,XL,B089426,Delivered,3,INR,4165.19,Ericton,Hawaii,89577,USA,PROMO30,No,Amazon
8437,ORD108437,2024-11-18 20:10:01,Cancelled,Amazon,Online,Same Day,Casual,SKU3085,Accessories,XXL,B069444,Returned,3,INR,4392.1,Lake Elizabethberg,Nebraska,11170,USA,PROMO10,No,Seller
8438,ORD108438,2023-07-24 00:24:47,Pending,Merchant,Offline,Expedited,Sports,SKU1202,Accessories,XL,B095497,Returned,5,INR,4387.88,North Jonathan,Wyoming,78880,USA,,No,Amazon
8439,ORD108439,2024-01-04 20:42:35,Cancelled,Amazon,Offline,Standard,Casual,SKU7973,Electronics,XL,B060018,Returned,1,USD,3149.4,Anthonyshire,Maine,42572,India,PROMO20,Yes,Seller
8440,ORD108440,2023-10-05 19:42:26,Pending,Merchant,Offline,Same Day,Formal,SKU2232,Accessories,XL,B085603,Delayed,4,INR,533.31,Freemanborough,Georgia,18577,India,,Yes,Seller
8441,ORD108441,2024-01-15 20:30:43,Pending,Merchant,Online,Standard,Formal,SKU2861,Footwear,XXL,B018638,Returned,1,USD,4894.55,Carolineburgh,Oklahoma,63773,USA,PROMO10,No,Seller
8442,ORD108442,2024-01-02 08:43:47,Shipped,Amazon,Online,Expedited,Sports,SKU2352,Accessories,XL,B087578,Delivered,4,USD,1083.09,South Crystal,Oklahoma,61998,India,,Yes,Amazon
8443,ORD108443,2024-07-18 07:40:21,Shipped,Merchant,Offline,Standard,Sports,SKU5014,Accessories,S,B030913,Delayed,3,INR,4279.34,Irwinchester,Utah,72706,USA,PROMO30,No,Seller
8444,ORD108444,2023-09-22 13:56:04,Shipped,Merchant,Online,Same Day,Casual,SKU2772,Clothing,XL,B064462,Delayed,3,USD,4359.33,Jonesville,Florida,28718,India,PROMO20,No,Seller
8445,ORD108445,2024-04-26 12:27:19,Pending,Amazon,Offline,Expedited,Sports,SKU9228,Clothing,XXL,B061686,Delivered,3,USD,2940.88,Anthonyburgh,Minnesota,66936,USA,PROMO10,Yes,Seller
8446,ORD108446,2025-01-01 01:20:56,Shipped,Merchant,Offline,Same Day,Formal,SKU4623,Clothing,XL,B098349,Delayed,2,USD,2949.6,Larryfurt,Hawaii,05021,USA,PROMO10,No,Amazon
8447,ORD108447,2024-05-04 03:25:54,Cancelled,Merchant,Online,Same Day,Formal,SKU2447,Electronics,M,B099579,Delivered,4,USD,2566.33,North John,Iowa,12967,USA,PROMO30,No,Seller
8448,ORD108448,2024-10-20 20:13:29,Pending,Amazon,Offline,Expedited,Sports,SKU2324,Electronics,XXL,B048880,Delivered,4,USD,4026.93,Lake Amy,Florida,99183,India,PROMO10,Yes,Amazon
8449,ORD108449,2023-09-29 09:27:51,Pending,Amazon,Online,Expedited,Ethnic,SKU5008,Clothing,XL,B064472,Delivered,1,USD,1136.96,South Lauren,Idaho,68294,USA,PROMO10,Yes,Seller
8450,ORD108450,2024-01-31 01:41:07,Cancelled,Merchant,Offline,Standard,Ethnic,SKU2343,Electronics,M,B066553,Delayed,3,INR,4242.76,Johnchester,Oklahoma,72896,India,,Yes,Seller
8451,ORD108451,2023-05-11 02:59:07,Pending,Amazon,Online,Expedited,Casual,SKU7035,Clothing,XXL,B012830,Delivered,1,USD,1974.56,Normanborough,North Dakota,73067,India,PROMO30,No,Seller
8452,ORD108452,2023-11-19 08:21:45,Pending,Amazon,Online,Expedited,Ethnic,SKU7964,Clothing,L,B010925,Delivered,5,USD,1324.66,Cassandramouth,Utah,96219,India,,No,Seller
8453,ORD108453,2023-08-19 19:51:48,Shipped,Merchant,Online,Expedited,Ethnic,SKU3620,Electronics,XXL,B020447,Delivered,5,USD,4085.72,Lake Eugene,South Carolina,19023,USA,PROMO10,No,Amazon
8454,ORD108454,2024-11-15 07:11:03,Shipped,Amazon,Online,Same Day,Sports,SKU6803,Electronics,XXL,B037532,Returned,2,USD,2797.58,North Samuel,California,07749,India,PROMO10,Yes,Amazon
8455,ORD108455,2025-04-17 16:32:50,Shipped,Merchant,Offline,Standard,Casual,SKU9391,Clothing,XL,B037595,Returned,5,USD,3764.07,East Jamesshire,Rhode Island,68834,India,PROMO10,Yes,Amazon
8456,ORD108456,2024-12-15 04:39:31,Pending,Merchant,Offline,Same Day,Ethnic,SKU3136,Electronics,XXL,B071571,Delivered,1,USD,333.66,Monicatown,Hawaii,27244,India,PROMO20,Yes,Seller
8457,ORD108457,2023-12-31 18:27:21,Shipped,Amazon,Offline,Same Day,Formal,SKU1050,Clothing,L,B012592,Delayed,2,INR,1293.85,Brownland,Hawaii,53883,USA,PROMO10,Yes,Amazon
8458,ORD108458,2023-05-24 14:52:31,Shipped,Merchant,Offline,Same Day,Casual,SKU1675,Clothing,L,B073318,Delivered,1,INR,2331.21,Lake Sarah,Tennessee,13813,USA,PROMO10,No,Seller
8459,ORD108459,2024-01-01 15:45:51,Shipped,Merchant,Offline,Standard,Ethnic,SKU7853,Electronics,XXL,B062761,Delivered,3,USD,4244.21,Robertmouth,Colorado,80055,USA,PROMO30,Yes,Seller
8460,ORD108460,2024-05-14 23:55:25,Pending,Merchant,Online,Expedited,Formal,SKU9199,Clothing,S,B087202,In Transit,1,USD,1323.21,South Jessicabury,Tennessee,63327,USA,,Yes,Amazon
8461,ORD108461,2024-05-03 07:31:23,Shipped,Merchant,Offline,Expedited,Casual,SKU4211,Accessories,L,B026556,Delayed,3,INR,4244.66,Laurenport,Rhode Island,96486,USA,PROMO30,No,Seller
8462,ORD108462,2024-04-06 17:10:56,Cancelled,Amazon,Online,Expedited,Casual,SKU5647,Accessories,S,B072336,Returned,4,INR,3203.16,Lake Gregory,Minnesota,61160,India,PROMO20,No,Amazon
8463,ORD108463,2025-03-23 12:46:17,Shipped,Amazon,Online,Same Day,Formal,SKU2486,Footwear,XL,B014703,In Transit,2,USD,3315.43,Weissport,Rhode Island,20218,USA,PROMO30,No,Amazon
8464,ORD108464,2025-04-18 12:24:34,Cancelled,Merchant,Online,Standard,Formal,SKU2591,Footwear,XXL,B076551,Delivered,4,INR,4941.78,South John,Ohio,11375,India,PROMO10,No,Seller
8465,ORD108465,2023-12-14 20:46:39,Pending,Amazon,Offline,Expedited,Sports,SKU3625,Accessories,XL,B030216,Returned,3,USD,3870.04,Lake Jesse,Wisconsin,98538,India,,Yes,Amazon
8466,ORD108466,2024-12-28 15:32:12,Pending,Merchant,Offline,Expedited,Ethnic,SKU3841,Footwear,XL,B012209,In Transit,3,USD,4279.2,Port Eric,Missouri,56637,India,PROMO20,No,Seller
8467,ORD108467,2023-08-10 04:18:48,Pending,Amazon,Online,Same Day,Formal,SKU3711,Clothing,M,B019566,In Transit,5,USD,297.88,Lake Laurenshire,Alabama,82241,USA,PROMO10,Yes,Amazon
8468,ORD108468,2023-07-27 09:20:45,Shipped,Amazon,Offline,Standard,Formal,SKU5252,Clothing,XL,B081795,Delayed,2,USD,410.27,Gracestad,Connecticut,76242,USA,,Yes,Seller
8469,ORD108469,2023-12-09 00:35:59,Shipped,Merchant,Online,Same Day,Casual,SKU1627,Clothing,XL,B092342,Delayed,5,INR,4761.09,Angelaton,Pennsylvania,09516,India,PROMO10,No,Seller
8470,ORD108470,2024-09-22 03:48:30,Shipped,Amazon,Offline,Expedited,Casual,SKU8216,Accessories,M,B021984,In Transit,4,USD,3112.99,West Ryanville,Maine,19180,India,,Yes,Amazon
8471,ORD108471,2024-05-13 00:27:45,Cancelled,Merchant,Offline,Standard,Formal,SKU4201,Electronics,M,B071301,Delivered,4,USD,4721.12,Lewisville,Kentucky,83944,India,PROMO30,Yes,Seller
8472,ORD108472,2023-10-12 13:35:11,Shipped,Merchant,Offline,Standard,Sports,SKU8240,Accessories,L,B083523,Returned,1,INR,4244.67,North Jasonshire,New Hampshire,17717,India,PROMO30,Yes,Amazon
8473,ORD108473,2023-04-27 21:35:00,Shipped,Amazon,Offline,Standard,Formal,SKU8395,Electronics,L,B050148,In Transit,2,INR,1662.46,Stefanieland,New Hampshire,78356,USA,PROMO20,Yes,Seller
8474,ORD108474,2023-04-29 15:47:54,Pending,Merchant,Offline,Same Day,Formal,SKU7652,Footwear,XXL,B024355,Returned,4,USD,1724.42,Shannonton,Idaho,09881,India,PROMO10,Yes,Seller
8475,ORD108475,2024-06-03 02:13:00,Pending,Merchant,Offline,Expedited,Ethnic,SKU6243,Accessories,XXL,B012450,Delivered,2,INR,2597.53,Hubbardfort,California,10498,USA,,Yes,Seller
8476,ORD108476,2024-08-30 05:12:40,Pending,Merchant,Offline,Expedited,Sports,SKU8820,Accessories,XL,B094052,Delivered,1,INR,4090.18,Scotthaven,Missouri,33179,USA,,No,Seller
8477,ORD108477,2024-03-25 00:11:36,Shipped,Amazon,Offline,Same Day,Ethnic,SKU4606,Footwear,L,B063859,Delivered,2,INR,2057.87,Jacksonmouth,Missouri,17293,USA,PROMO10,Yes,Amazon
8478,ORD108478,2024-02-19 12:06:54,Pending,Amazon,Online,Standard,Casual,SKU3903,Electronics,XXL,B062009,Delivered,5,USD,3903.48,New Laurentown,Arizona,68577,India,PROMO30,Yes,Seller
8479,ORD108479,2023-11-29 15:01:32,Shipped,Merchant,Offline,Expedited,Sports,SKU7663,Footwear,XL,B091917,Returned,1,INR,3946.24,East Emily,Kentucky,13214,USA,PROMO10,No,Amazon
8480,ORD108480,2024-11-24 18:59:20,Cancelled,Merchant,Offline,Same Day,Ethnic,SKU2911,Accessories,XXL,B012450,Delivered,3,USD,1099.56,North Philipfort,Alaska,30697,USA,PROMO10,Yes,Seller
8481,ORD108481,2024-10-05 09:28:59,Pending,Merchant,Offline,Standard,Casual,SKU5668,Accessories,XXL,B078486,In Transit,3,INR,2518.87,Allenton,Florida,45397,USA,PROMO30,Yes,Amazon
8482,ORD108482,2023-07-03 10:02:09,Pending,Merchant,Online,Standard,Casual,SKU5756,Clothing,L,B052578,Delivered,2,INR,2569.42,South Jessicatown,Kentucky,38036,India,PROMO10,No,Amazon
8483,ORD108483,2024-07-05 19:06:06,Shipped,Merchant,Offline,Same Day,Ethnic,SKU5680,Accessories,S,B019792,Delayed,4,USD,2605.84,Lake Daniel,South Dakota,17674,India,PROMO30,No,Amazon
8484,ORD108484,2023-12-08 16:15:37,Shipped,Merchant,Offline,Expedited,Ethnic,SKU8868,Accessories,M,B031500,Delayed,3,USD,2425.81,Petersonside,Kansas,55738,USA,PROMO20,No,Seller
8485,ORD108485,2023-11-28 23:57:38,Cancelled,Merchant,Offline,Expedited,Formal,SKU1366,Clothing,XXL,B028151,Delayed,1,INR,2012.72,Pereztown,Hawaii,37705,India,,No,Amazon
8486,ORD108486,2024-08-16 09:47:27,Pending,Merchant,Online,Same Day,Ethnic,SKU8060,Clothing,L,B088211,Returned,2,USD,2059.6,Sherryview,Rhode Island,47190,India,PROMO10,No,Amazon
8487,ORD108487,2023-06-04 04:45:06,Shipped,Amazon,Offline,Standard,Ethnic,SKU4465,Footwear,XL,B097183,In Transit,3,USD,3600.7,Johnstonchester,Oklahoma,48333,USA,PROMO30,No,Seller
8488,ORD108488,2025-04-20 02:54:44,Pending,Amazon,Offline,Same Day,Sports,SKU5544,Clothing,L,B060078,Returned,1,USD,4609.3,Port Kristiemouth,Louisiana,97935,India,PROMO10,No,Amazon
8489,ORD108489,2024-07-27 03:37:51,Cancelled,Merchant,Online,Expedited,Ethnic,SKU8633,Clothing,XXL,B073135,In Transit,3,USD,3596.98,East Andrea,Connecticut,24398,India,,Yes,Amazon
8490,ORD108490,2023-05-09 04:43:59,Pending,Amazon,Online,Same Day,Casual,SKU4932,Electronics,XL,B080817,Delivered,4,USD,3043.12,Smithport,Montana,64248,USA,PROMO20,No,Amazon
8491,ORD108491,2023-10-27 07:49:52,Cancelled,Merchant,Online,Expedited,Sports,SKU5041,Footwear,XL,B014796,In Transit,2,INR,3632.52,Jamesstad,Georgia,35123,USA,PROMO20,Yes,Amazon
8492,ORD108492,2024-09-09 03:15:17,Pending,Amazon,Offline,Expedited,Sports,SKU5889,Electronics,XL,B023935,Returned,1,INR,4783.06,Davidbury,Kansas,69981,India,PROMO10,Yes,Amazon
8493,ORD108493,2024-04-09 10:59:19,Pending,Amazon,Online,Expedited,Sports,SKU2726,Electronics,XXL,B088234,In Transit,2,USD,4390.2,West Meganborough,New Mexico,72722,India,,No,Seller
8494,ORD108494,2024-11-27 22:07:11,Pending,Amazon,Offline,Standard,Sports,SKU7022,Electronics,XL,B079535,Delivered,3,USD,1558.7,North Tammy,Massachusetts,40237,USA,PROMO30,Yes,Amazon
8495,ORD108495,2024-07-21 05:46:28,Cancelled,Merchant,Offline,Expedited,Sports,SKU2383,Footwear,XXL,B044607,Returned,3,INR,4734.52,Victoriahaven,Idaho,13093,USA,,Yes,Seller
8496,ORD108496,2024-11-14 21:11:47,Pending,Amazon,Online,Same Day,Ethnic,SKU7798,Footwear,XL,B078671,Returned,3,USD,2161.72,Tylertown,Mississippi,23239,India,PROMO10,No,Seller
8497,ORD108497,2023-09-21 08:39:33,Pending,Amazon,Online,Standard,Formal,SKU2076,Accessories,L,B017490,Returned,5,INR,4453.91,Bondmouth,Maine,57262,India,,No,Seller
8498,ORD108498,2024-02-01 05:19:33,Shipped,Amazon,Online,Expedited,Sports,SKU8051,Clothing,XL,B079356,Returned,2,INR,4759.81,Port Jill,Mississippi,22179,India,,Yes,Seller
8499,ORD108499,2023-08-21 14:39:14,Cancelled,Amazon,Offline,Same Day,Formal,SKU9548,Electronics,XXL,B045760,Delivered,2,INR,4074.8,West Jeffreyhaven,Alabama,83584,USA,PROMO20,Yes,Amazon
8500,ORD108500,2025-03-23 00:08:49,Shipped,Amazon,Online,Expedited,Casual,SKU8083,Clothing,L,B091182,Delayed,4,USD,739.35,West Theodore,Kansas,29419,USA,,Yes,Seller
8501,ORD108501,2023-08-01 10:49:40,Pending,Amazon,Offline,Standard,Formal,SKU2763,Accessories,XXL,B084547,Delayed,5,INR,3411.41,West Brittany,California,49353,India,PROMO20,No,Amazon
8502,ORD108502,2024-08-27 04:34:03,Shipped,Merchant,Online,Standard,Sports,SKU9202,Accessories,M,B023968,Delivered,1,INR,987.55,Carrhaven,Ohio,61845,India,,Yes,Seller
8503,ORD108503,2024-05-14 16:41:28,Cancelled,Merchant,Offline,Standard,Ethnic,SKU1979,Electronics,XL,B055580,Delivered,2,INR,3212.37,New Nicoleshire,Colorado,01263,USA,,Yes,Amazon
8504,ORD108504,2024-11-29 22:26:48,Cancelled,Amazon,Online,Expedited,Formal,SKU6802,Electronics,S,B092898,In Transit,2,USD,2561.26,Wattschester,Maine,04028,USA,PROMO20,No,Seller
8505,ORD108505,2025-02-15 06:44:58,Shipped,Merchant,Online,Same Day,Casual,SKU8821,Footwear,XL,B010847,In Transit,1,INR,3247.02,Martinfort,Oregon,31068,India,PROMO20,Yes,Seller
8506,ORD108506,2024-10-08 16:42:25,Cancelled,Amazon,Online,Same Day,Ethnic,SKU4920,Accessories,S,B014817,Delivered,5,USD,629.84,Palmershire,New Mexico,20446,India,PROMO10,No,Seller
8507,ORD108507,2023-10-14 06:26:49,Shipped,Amazon,Online,Expedited,Formal,SKU5120,Footwear,L,B064157,In Transit,4,INR,1969.7,West Brett,Indiana,43127,India,,Yes,Seller
8508,ORD108508,2023-08-08 02:19:46,Pending,Amazon,Offline,Expedited,Formal,SKU6052,Footwear,S,B029674,Delivered,5,USD,743.62,Sanchezview,Alabama,47431,USA,PROMO30,No,Seller
8509,ORD108509,2024-05-22 16:14:33,Pending,Merchant,Offline,Expedited,Casual,SKU6524,Footwear,XL,B025286,Delivered,2,USD,1963.08,Riceside,Arkansas,18078,USA,PROMO10,No,Seller
8510,ORD108510,2023-11-30 08:37:44,Pending,Amazon,Online,Expedited,Casual,SKU3380,Accessories,M,B091944,Returned,1,USD,1084.22,Hollyburgh,Mississippi,37454,USA,PROMO20,No,Seller
8511,ORD108511,2024-04-08 17:17:16,Cancelled,Merchant,Offline,Expedited,Casual,SKU4021,Electronics,XL,B040034,Delivered,4,INR,4074.32,Maloneland,Kentucky,90517,India,PROMO10,No,Seller
8512,ORD108512,2024-10-08 06:48:43,Cancelled,Merchant,Online,Expedited,Casual,SKU1538,Accessories,XL,B035982,In Transit,3,INR,1659.94,South Jacobchester,Nevada,59600,USA,PROMO10,Yes,Amazon
8513,ORD108513,2025-03-06 12:59:50,Cancelled,Merchant,Offline,Standard,Casual,SKU7008,Electronics,S,B094474,In Transit,1,USD,880.74,West Jose,Delaware,70922,India,,Yes,Amazon
8514,ORD108514,2024-03-19 00:38:01,Pending,Amazon,Online,Standard,Formal,SKU8824,Accessories,M,B039045,Delayed,2,INR,3664.26,Briggsshire,South Carolina,29998,USA,,No,Seller
8515,ORD108515,2024-06-16 04:13:35,Shipped,Amazon,Online,Expedited,Formal,SKU7169,Accessories,M,B032556,Returned,5,USD,1016.81,Lisachester,Wisconsin,58706,USA,PROMO10,Yes,Seller
8516,ORD108516,2023-07-17 10:32:16,Pending,Amazon,Online,Same Day,Sports,SKU9328,Accessories,XXL,B017033,Delayed,3,USD,3156.04,Lake Tanya,Pennsylvania,48491,India,PROMO30,Yes,Seller
8517,ORD108517,2023-08-17 19:18:42,Shipped,Merchant,Offline,Same Day,Casual,SKU9435,Accessories,XXL,B015511,Delivered,1,USD,4793.13,Claireview,Wisconsin,50171,USA,PROMO30,No,Amazon
8518,ORD108518,2024-08-20 00:43:51,Pending,Amazon,Online,Expedited,Ethnic,SKU8354,Accessories,L,B094273,Delayed,2,USD,2913.49,Stephaniestad,Utah,23363,India,PROMO30,Yes,Seller
8519,ORD108519,2024-02-19 03:13:14,Shipped,Amazon,Offline,Same Day,Casual,SKU1842,Clothing,M,B028660,Delayed,4,USD,3401.54,Port Bobby,Louisiana,26471,India,PROMO20,Yes,Amazon
8520,ORD108520,2024-12-31 13:23:54,Shipped,Merchant,Online,Standard,Formal,SKU9048,Footwear,M,B082850,Delayed,4,INR,244.46,South Wandamouth,New Hampshire,76467,India,PROMO20,No,Seller
8521,ORD108521,2024-11-10 22:04:04,Shipped,Amazon,Offline,Same Day,Casual,SKU6176,Footwear,L,B093690,Returned,2,INR,1434.54,Daniellefort,Texas,78166,USA,PROMO20,Yes,Amazon
8522,ORD108522,2023-05-07 20:11:57,Pending,Amazon,Offline,Standard,Ethnic,SKU5614,Electronics,XL,B068348,Delivered,4,USD,4952.69,South Emily,Kansas,37289,USA,PROMO10,Yes,Amazon
8523,ORD108523,2023-11-02 19:20:12,Pending,Merchant,Online,Same Day,Ethnic,SKU9260,Footwear,XXL,B077537,Delivered,2,USD,1657.76,Sanchezmouth,Massachusetts,68910,USA,,No,Seller
8524,ORD108524,2023-09-04 20:30:37,Shipped,Amazon,Offline,Same Day,Ethnic,SKU1912,Accessories,XL,B024108,Delayed,2,INR,1051.28,West Christopher,Oregon,81710,India,PROMO10,Yes,Seller
8525,ORD108525,2024-09-09 20:10:08,Shipped,Amazon,Online,Standard,Ethnic,SKU3206,Clothing,XL,B025697,Returned,5,INR,3119.74,Jamesmouth,Arkansas,49102,India,,No,Amazon
8526,ORD108526,2024-08-04 16:02:26,Cancelled,Merchant,Offline,Expedited,Casual,SKU6867,Electronics,XL,B045482,Delayed,3,USD,571.0,North Nicolehaven,Connecticut,74404,USA,,No,Seller
8527,ORD108527,2023-11-12 03:02:59,Cancelled,Amazon,Online,Expedited,Sports,SKU7726,Electronics,XXL,B023399,Delayed,4,USD,2974.64,New Jason,Wisconsin,82421,USA,,Yes,Seller
8528,ORD108528,2025-01-24 03:53:20,Pending,Merchant,Online,Expedited,Casual,SKU1825,Accessories,M,B040393,Delayed,1,USD,1369.84,Nancyfort,Kentucky,93658,India,,No,Amazon
8529,ORD108529,2024-05-05 07:04:21,Shipped,Amazon,Online,Same Day,Sports,SKU1742,Footwear,XXL,B064107,Returned,4,INR,3989.0,Jeffreyfort,Rhode Island,59659,USA,PROMO30,No,Amazon
8530,ORD108530,2024-07-24 21:32:43,Shipped,Amazon,Online,Same Day,Formal,SKU5392,Footwear,S,B032449,Delivered,3,USD,1703.6,Lake Maryville,New York,37727,India,PROMO30,No,Amazon
8531,ORD108531,2024-11-16 20:58:27,Pending,Amazon,Offline,Same Day,Casual,SKU4372,Footwear,XXL,B027632,Returned,4,USD,3111.3,Port Markbury,Oregon,36753,USA,PROMO10,Yes,Seller
8532,ORD108532,2025-01-28 06:04:15,Pending,Merchant,Offline,Expedited,Sports,SKU7729,Footwear,S,B079289,Delivered,5,INR,601.21,North Kevin,Michigan,79272,USA,PROMO30,Yes,Seller
8533,ORD108533,2023-08-27 03:57:51,Shipped,Merchant,Offline,Same Day,Ethnic,SKU6621,Clothing,XXL,B094185,Delayed,1,USD,1600.66,Daniellefort,Kansas,55201,India,PROMO20,No,Seller
8534,ORD108534,2023-11-30 20:42:29,Cancelled,Merchant,Online,Same Day,Formal,SKU4195,Accessories,L,B098469,Delayed,3,USD,4137.33,Lake Maria,Mississippi,90139,USA,PROMO10,No,Seller
8535,ORD108535,2023-10-31 01:22:56,Shipped,Merchant,Online,Standard,Casual,SKU9043,Accessories,XXL,B071410,Delivered,5,USD,2124.13,Beasleychester,Alaska,59480,USA,PROMO20,Yes,Seller
8536,ORD108536,2024-10-23 09:24:34,Pending,Amazon,Offline,Standard,Sports,SKU9737,Accessories,XXL,B095225,Delivered,3,INR,2865.76,Parkerfurt,Delaware,87690,USA,,Yes,Seller
8537,ORD108537,2023-12-21 01:23:05,Pending,Amazon,Online,Standard,Sports,SKU9289,Electronics,M,B040782,Delayed,1,USD,4202.27,East Stephanieberg,Tennessee,49881,India,PROMO10,Yes,Seller
8538,ORD108538,2023-10-29 21:07:50,Shipped,Amazon,Online,Standard,Ethnic,SKU8180,Footwear,S,B076274,In Transit,2,USD,204.14,Chelseyborough,Michigan,51298,USA,PROMO30,No,Seller
8539,ORD108539,2024-12-28 18:25:40,Pending,Merchant,Offline,Expedited,Sports,SKU4138,Clothing,M,B031521,Returned,3,INR,4768.65,New Erikatown,Florida,67858,India,PROMO10,No,Seller
8540,ORD108540,2023-10-12 18:23:34,Cancelled,Amazon,Online,Same Day,Casual,SKU7170,Footwear,S,B046227,Returned,2,INR,3459.85,Martinbury,Massachusetts,47727,USA,,No,Seller
8541,ORD108541,2023-09-25 01:09:09,Pending,Merchant,Online,Standard,Casual,SKU4900,Electronics,XL,B099788,Delivered,3,INR,971.38,Georgemouth,Wyoming,25377,USA,PROMO30,Yes,Amazon
8542,ORD108542,2024-05-31 21:18:26,Shipped,Amazon,Online,Expedited,Formal,SKU9173,Clothing,L,B092970,Returned,5,INR,2977.0,Erikborough,Tennessee,55996,India,PROMO20,No,Seller
8543,ORD108543,2024-09-17 20:05:57,Pending,Merchant,Offline,Standard,Casual,SKU3932,Clothing,XL,B036848,Delayed,3,INR,2125.77,South Susanport,Colorado,62037,India,,Yes,Amazon
8544,ORD108544,2023-06-30 22:54:55,Shipped,Amazon,Online,Expedited,Sports,SKU1247,Footwear,L,B020973,Returned,2,INR,2242.21,Coopermouth,Ohio,63711,USA,,Yes,Seller
8545,ORD108545,2023-12-29 09:18:12,Shipped,Amazon,Online,Same Day,Ethnic,SKU1919,Accessories,S,B051006,Returned,4,USD,4368.16,New Jenniferview,South Carolina,20745,USA,PROMO10,No,Amazon
8546,ORD108546,2023-06-17 23:01:15,Cancelled,Merchant,Offline,Same Day,Ethnic,SKU7003,Electronics,S,B099633,Delayed,3,USD,4154.92,Lake James,Kansas,50917,India,,No,Amazon
8547,ORD108547,2024-10-08 23:40:29,Shipped,Amazon,Offline,Expedited,Sports,SKU2745,Footwear,XXL,B088534,In Transit,4,USD,1758.95,South Adrian,Maine,59544,India,,Yes,Amazon
8548,ORD108548,2025-01-19 10:04:36,Cancelled,Amazon,Online,Expedited,Formal,SKU4913,Footwear,S,B071433,Delayed,3,USD,2585.95,Davismouth,Utah,74785,India,,No,Amazon
8549,ORD108549,2024-06-25 14:55:31,Pending,Amazon,Offline,Expedited,Formal,SKU7877,Accessories,XXL,B039858,Returned,1,INR,2913.78,South Randy,Tennessee,17398,India,PROMO20,Yes,Seller
8550,ORD108550,2023-05-16 19:57:12,Pending,Merchant,Online,Same Day,Casual,SKU6578,Clothing,L,B026455,In Transit,5,INR,4340.22,North Beverly,Tennessee,76013,India,,No,Amazon
8551,ORD108551,2023-06-02 00:55:06,Pending,Amazon,Offline,Expedited,Ethnic,SKU9853,Accessories,XXL,B021882,Delayed,2,USD,4179.48,Rogershire,Louisiana,44709,India,,No,Amazon
8552,ORD108552,2024-01-14 17:50:41,Shipped,Merchant,Offline,Standard,Formal,SKU8733,Electronics,M,B025215,Delayed,4,INR,353.56,West Juliefurt,Georgia,81666,India,PROMO30,No,Amazon
8553,ORD108553,2024-08-31 09:32:43,Shipped,Amazon,Offline,Expedited,Ethnic,SKU1798,Footwear,M,B080994,In Transit,3,USD,3484.6,Port Brandonhaven,Nebraska,78278,USA,PROMO20,Yes,Amazon
8554,ORD108554,2024-05-02 19:26:48,Cancelled,Merchant,Offline,Standard,Ethnic,SKU4974,Footwear,M,B066254,Returned,4,USD,4869.26,Travistown,South Dakota,34355,USA,PROMO20,Yes,Amazon
